date,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2006-04-12,-0.8790500221400427,-0.5863143623784346,-0.6713854464083554,-1.4031775166418532,-0.03517318522585958,-0.04855847141272985,-0.7634409425621576,-0.8410740890279854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.039349321674
2006-04-13,-0.8801623901957587,-0.6011731716209983,-0.6957638715087415,-1.404411604461868,0.022884516720905572,-0.05205656742593988,-0.7281272449078956,-0.8527016318404278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.861677275552
2006-04-18,-0.9012973832543613,-0.6294756654163569,-0.7800435697129336,-1.4326193260622215,0.09323050527603514,-0.049789282972933384,-0.6744752060156313,-0.858372441654693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.418032962558
2006-04-19,-0.9182053777012431,-0.6591932839014839,-0.8448205278368166,-1.4613559424425813,0.16535740493382622,-0.04454213895311834,-0.6176015666356096,-0.8620894430455557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.4562678154268
2006-04-20,-0.930441426314118,-0.683643493819141,-0.8942739044690288,-1.476341294542769,0.2308949335117697,-0.039424554044903665,-0.5603562041223851,-0.8652822519325788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2035.1250562592425
2006-04-21,-0.9373381082595567,-0.705027600242301,-0.9089009595292604,-1.4879769797029148,0.2944734598767856,-0.04097926338410812,-0.5017478567874174,-0.8674743296759082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2051.7284982532847
2006-04-24,-0.9380055290929863,-0.7209084439830301,-0.888353429801792,-1.4805724527828217,0.36713463286537507,-0.03916543582170293,-0.43756366245440803,-0.8670930987640247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2048.635847317774
2006-04-25,-0.9386729499264156,-0.7332514759993393,-0.8719850586629612,-1.4562432929025173,0.4600981924243057,-0.021610176199852605,-0.35033263386282787,-0.8444098595069647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2048.698000385778
2006-04-26,-0.9489067360390019,-0.7490537017017481,-0.9454685971798394,-1.467173785022654,0.5555550275269624,0.001775243444014422,-0.24786095680993472,-0.8139590404202809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2051.064103388414
2006-04-27,-0.9595854693738748,-0.7674503226687311,-0.9959667634592109,-1.4902688570829432,0.6145031850250584,0.026780151982886087,-0.15666488146419189,-0.7835082213335969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2037.6133221886455
2006-04-28,-0.9589180485404452,-0.7838814926777035,-0.9768122865946216,-1.5100142622031907,0.6796845313824696,0.05470014053276611,-0.07104465311649036,-0.7542487488465486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2029.6963072504766
2006-05-02,-0.9600304165961611,-0.7996051003417916,-0.9757674969474619,-1.5160084030432657,0.7505647932683975,0.08501697264725301,0.024364284405550385,-0.7208433901927688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2053.211599048415
2006-05-03,-0.9531337346507224,-0.8143852915460345,-0.9482547029055979,-1.5341671238234933,0.8246506951391163,0.12071050789315531,0.1244817149481594,-0.6780502203338609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2044.9988212349172
2006-05-04,-0.9489067360390019,-0.8305019894017247,-0.9238762778052114,-1.5473894933236587,0.9053259680896827,0.15821787070146281,0.22819246911172836,-0.6362577816186469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2057.3844274416515
2006-05-05,-0.9408976860378475,-0.8473262496022992,-0.8866121137231928,-1.5565570028437736,0.9829736921657245,0.19501265839596824,0.3221145141009581,-0.5987541906621208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2080.4410724619042
2006-05-08,-0.9286616374249724,-0.858490011043802,-0.8267108406193869,-1.520944754323328,1.0588405051391048,0.23193700520207405,0.4087260041372003,-0.5614412151615363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2086.577080520371
2006-05-09,-0.926881848535827,-0.8727984940181223,-0.8357656842281016,-1.520944754323328,1.1222409403938545,0.26562237421817064,0.4944701401959693,-0.5237470087490684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2092.329454124606
2006-05-10,-0.9335560568701224,-0.8819968045016137,-0.877209006898758,-1.499612664863061,1.179764369009821,0.2993725227900673,0.5746384292566971,-0.4841466477771839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2086.853554512527
2006-05-11,-0.9253245332578247,-0.8892296640270945,-0.8563132139555696,-1.4751072067227544,1.2347945220820618,0.33247487580396223,0.6482396096308428,-0.44383147884551793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2084.7832143852206
2006-05-12,-0.8950681221423519,-0.8820754225399343,-0.7716852525356578,-1.3918944280017125,1.3051405106371912,0.36382818081125207,0.7410464852204643,-0.4090918120001462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2040.4294991320003
2006-05-15,-0.8590273971371561,-0.875078417129415,-0.6661614981725579,-1.3180254570607874,1.358033570386238,0.394145012925739,0.8111782496847176,-0.3733990678750661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1999.4599112711373
2006-05-16,-0.8258788290768221,-0.8661945787992054,-0.5404384772977093,-1.2312867131397005,1.403090621283574,0.4199920556900131,0.8825490912596469,-0.34185220991671755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1995.8078827235904
2006-05-17,-0.7589142721227239,-0.8530653663996918,-0.3088434388440415,-1.1230395814983456,1.438174570006006,0.4462277757890883,0.9421487002831554,-0.30716019693533125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1945.51104824364
2006-05-18,-0.691059820724053,-0.8388355014636919,-0.08630324399908791,-1.0049197472968658,1.4709433342949776,0.47278739366716444,0.9984028011078391,-0.2708956064424261,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1920.0711545468184
2006-05-19,-0.6167536346022299,-0.8232691298762447,0.14668484731745896,-0.8934992469754703,1.5092329230022,0.5006426026612443,1.0542851787993202,-0.2341068234456813,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1918.2044192974563
2006-05-22,-0.5331035568123929,-0.8015705512998029,0.3880312558112813,-0.7676222893338931,1.5421797784014377,0.525647511200116,1.1049634326259627,-0.19831877159263034,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1848.2029190509868
2006-05-23,-0.45434789846770607,-0.7788499382251955,0.5990787645374811,-0.6299333482721692,1.5651535316257714,0.5456643939423733,1.1504375625877665,-0.1614823347319001,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1908.206348185773
2006-05-24,-0.37447987206730343,-0.753299075771052,0.7934096389091307,-0.4858976698503653,1.575660907131474,0.5717057753740481,1.1815383980657306,-0.11783139532125474,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1883.5165777234831
2006-05-25,-0.29305453038889845,-0.7285343937001133,1.0055019372824898,-0.36248888784881983,1.5710305382645542,0.597552818138322,1.1841404599981498,-0.07475230227843441,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1902.2032191002806
2006-05-26,-0.21785844982250216,-0.7088012660816827,1.1991362852227,-0.2632329674675766,1.5612355271999159,0.6261853818020041,1.1869903373527044,-0.027765592388809573,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1947.8214278059968
2006-05-29,-0.14021515953353114,-0.6865523612369976,1.3767505252397987,-0.1738497496464564,1.5452073272759623,0.6537814725728831,1.194548707727827,0.01741027066936927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1952.7550954799715
2006-05-30,-0.05990218591084196,-0.661158734859495,1.5557578181197773,-0.07300714492519399,1.5279324895801458,0.6834505091293682,1.1952921539942325,0.0639204419191399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1909.6422983775908
2006-05-31,0.015516368266697235,-0.6365512888651969,1.6919287354662194,0.006503370335801839,1.5078081941200705,0.7136377821322548,1.1921944612175428,0.11114542112869183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1927.8145695364235
2006-06-01,0.08114608355393621,-0.619648410626302,1.7744671175918127,0.042820811896256784,1.4855468053368017,0.7436307164677407,1.1847599985534878,0.15574943781904566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1934.7435650142522
2006-06-02,0.1510027974528957,-0.5996008108545896,1.8897422419950667,0.08953985079684203,1.461148323230339,0.7725223983546234,1.1752191048012839,0.1959692990227407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1948.8737435435823
2006-06-05,0.21952466968499623,-0.5760940173967776,1.9280511957242445,0.11616088805717543,1.4383526611162716,0.801997096243708,1.1681563652704314,0.23628446795440666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1935.315801881738
2006-06-06,0.2916061196953873,-0.554552674896977,2.0123308939284374,0.1459552939975488,1.4294481056029642,0.8371076154874086,1.16258051827239,0.2806978691888188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1893.4010587453652
2006-06-07,0.36146283359434705,-0.5294735206727563,2.09486927605403,0.20007885981822657,1.4212559145307213,0.8718294573963082,1.156632948141146,0.3233004235917849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1896.7551812083416
2006-06-08,0.41819360443585846,-0.5037654221419722,2.153377496294957,0.2799419715992268,1.416091272333003,0.9068104175284086,1.1561373172968756,0.36256720751577154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1841.889024625474
2006-06-09,0.4471151738844725,-0.4761704906914972,2.1331782297832085,0.3486982930000879,1.4100361745839538,0.9489171287985292,1.1447378078786576,0.4050268003267814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1872.946269744315
2006-06-12,0.47692663777765926,-0.45054101019903325,2.137009125156126,0.4155153335409244,1.4111047212455508,0.9903112649548479,1.142507469079441,0.44448419970670977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1858.9446837694766
2006-06-13,0.5125224155605685,-0.4266411265496191,2.1345712826460876,0.46558403938155185,1.4150227256714063,1.0292437779907595,1.1405249457023598,0.48475171477439016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1809.661587260764
2006-06-14,0.5296528836185938,-0.40439222170493405,2.048898531579017,0.4967888314019416,1.4180502745459307,1.0686945274730726,1.1379228837699404,0.527306615313371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1815.6561435092908
2006-06-15,0.5381068808420343,-0.38340120547337614,1.8684981858361596,0.4853294445017981,1.4176940923253984,1.1067201267277818,1.1304884211058852,0.5679553612929349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1871.220986304893
2006-06-16,0.5369945127863185,-0.36185986297357553,1.6860082607989835,0.4858583392818047,1.4137760878995431,1.1430614575316858,1.1251603895299793,0.6094142229602507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1858.563192524486
2006-06-19,0.5227562016731548,-0.33976819420553156,1.508045757566165,0.5105400956821146,1.4105704479147525,1.177005944770983,1.1223105121754247,0.6503488921237273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1873.2441758288858
2006-06-20,0.506070680837416,-0.3180696156290898,1.3276454118233083,0.5364559399024387,1.4084333545915588,1.2110152115660804,1.120451896509411,0.6918077537910432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1877.0483722325807
2006-06-21,0.4876053711125319,-0.2966068911676093,1.1458520132175716,0.5510886954826215,1.4022001657322434,1.246384849032982,1.1135130646896263,0.7346485775139365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1876.4289847617824
2006-06-22,0.4755917961107998,-0.2756944929743721,1.0162980969698057,0.5556724502426784,1.3979259790858558,1.2778677131518725,1.1172302960216538,0.776488670093136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1886.461347221329
2006-06-23,0.4738120072216545,-0.25352420616800775,0.9424662952372074,0.5907558039831186,1.389733788013613,1.292767010985915,1.118345465421262,0.813086837633939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1889.0717760774985
2006-06-26,0.4706973766656498,-0.22695130921569837,0.876644547466165,0.6570439497439485,1.3699656747740703,1.3034556376929458,1.1193367271098027,0.8493037742628586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1887.6143937932661
2006-06-27,0.4602411169419204,-0.20265833537468203,0.7791308470646205,0.6988266373644719,1.3646229414660858,1.321010897314796,1.1193367271098027,0.8862831727155452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1877.3462783171522
2006-06-28,0.449117436384761,-0.17750056311214069,0.7052990453320229,0.7443115884450413,1.3546498392911812,1.337011447597442,1.1109110027572071,0.9203556854651209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1878.4586039135002
2006-06-29,0.43843870304988786,-0.15658816491890326,0.6537560894054926,0.7723430117853916,1.3571431148349073,1.3591660556811054,1.1069459560030441,0.9558578141342594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1910.5638783514437
2006-06-30,0.4208632877695763,-0.13528267653406337,0.546142755748074,0.7950854873256763,1.367294308120078,1.3822275775459714,1.1120261721568152,0.9902639039317331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1938.5949120212608
2006-07-03,0.4003957155444033,-0.11397718814922375,0.4681317954268385,0.8053107864058043,1.3735274969793934,1.4037991696274335,1.109052387091193,1.0197139918747231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1949.2659508347797
